id,an,materie,liceu,judet,medie,procent_reusita,numar_candidati,preferinta_materie,anomalie
98573,2021,GENERAL,"COLEGIUL NATIONAL DE ARTE ""REGINA MARIA"" CONSTANTA",Constanța,7.45,82.5,114,100.0,0
98574,2021,GENERAL,"SEMINARUL TEOLOGIC ORTODOX ""SF. IOAN GURA DE AUR"" TARGOVISTE",Dâmbovița,7.45,86.4,59,100.0,0
98575,2021,GENERAL,"COLEGIUL NATIONAL ""CALISTRAT HOGAS"", LOCALITATEA TECUCI",Galați,7.45,84.8,191,100.0,0
98576,2021,GENERAL,"LICEUL TEOLOGIC ROMANO-CATOLIC ""SEGITO MARIA"" MIERCUREA CIUC",Harghita,7.45,73.9,88,100.0,0
98577,2021,GENERAL,"LICEUL TEORETIC ""SALAMON ERNO"" GHEORGHENI",Harghita,7.45,75.5,147,100.0,0
98578,2021,GENERAL,"COLEGIUL NATIONAL DE ARTA ""OCTAV BANCILA"", IASI",Iași,7.45,82.0,194,100.0,0
98579,2021,GENERAL,"LICEUL DE ARTE ""I.ST.PAULIAN""",Mehedinți,7.45,81.2,32,100.0,0
98580,2021,GENERAL,SEMINARUL TEOLOGIC ORTODOX,București,7.44,83.7,43,100.0,0
98581,2021,GENERAL,"COLEGIUL N.V. KARPEN"" BACAU",Bacău,7.43,84.2,247,100.0,0
98582,2021,GENERAL,"COLEGIUL NATIONAL ""APRILY LAJOS"" BRASOV",Brașov,7.43,77.8,90,100.0,0
98583,2021,GENERAL,"LICEUL TEORETIC ""CAROL I"" FETESTI",Ialomița,7.43,81.9,204,100.0,0
98584,2021,GENERAL,"COLEGIUL NATIONAL ""UNIREA"" TURNU MAGURELE",Teleorman,7.43,80.9,157,100.0,0
98585,2021,GENERAL,"COLEGIUL NATIONAL ""VICTOR BABES""",București,7.42,84.3,191,100.0,0
98586,2021,GENERAL,"LICEUL TEORETIC ""CONSTANTIN ANGELESCU""",Brăila,7.42,81.1,37,100.0,0
98587,2021,GENERAL,"COLEGIUL NATIONAL ""EMIL RACOVITA""",București,7.41,77.5,120,100.0,0
98588,2021,GENERAL,"COLEGIUL COMERCIAL ""CAROL I"" CONSTANTA",Constanța,7.41,83.6,214,100.0,0
98589,2021,GENERAL,"LICEUL TEORETIC ""TRAIAN LALESCU"" HUNEDOARA",Hunedoara,7.41,82.1,84,100.0,0
98590,2021,GENERAL,"COLEGIUL ECONOMIC ""DIMITRIE CANTEMIR"" SUCEAVA",Suceava,7.4,84.1,327,100.0,0
98591,2021,GENERAL,"LICEUL TEORETIC ""KEMENY ZSIGMOND"" GHERLA",Cluj,7.39,67.4,46,100.0,0
98592,2021,GENERAL,LICEUL TEORETIC INTERNATIONAL DE INFORMATICA CONSTANTA,Constanța,7.39,87.2,47,100.0,0
98593,2021,GENERAL,"COLEGIUL NATIONAL""GRIGORE MOISIL"" URZICENI",Ialomița,7.39,77.0,183,100.0,0
98594,2021,GENERAL,"LICEUL TEHNOLOGIC DE SERVICII ""SFANTUL APOSTOL ANDREI"", MUNICIPIUL PLOIESTI",Prahova,7.39,88.0,83,100.0,0
98595,2021,GENERAL,LICEUL TEOLOGIC REFORMAT TARGU SECUIESC,Covasna,7.38,78.1,64,100.0,0
98596,2021,GENERAL,"LICEUL TEORETIC ""NICOLAE TITULESCU"" SLATINA",Olt,7.38,80.8,239,100.0,0
98597,2021,GENERAL,"COLEGIUL NATIONAL DE MUZICA ""GEORGE ENESCU""",București,7.37,73.3,60,100.0,0
98598,2021,GENERAL,"LICEUL TEORETIC ""ADY ENDRE""",București,7.36,66.7,9,100.0,0
98599,2021,GENERAL,"COLEGIUL NATIONAL ""COSTACHE NEGRI"" TARGU OCNA",Bacău,7.36,80.0,125,100.0,0
98600,2021,GENERAL,COLEGIUL ECONOMIC ARAD,Arad,7.35,81.6,158,100.0,0
98601,2021,GENERAL,"COLEGIUL NATIONAL ""PETRU RARES"" BECLEAN",Bistrița-Năsăud,7.35,75.2,153,100.0,0
98602,2021,GENERAL,"LICEUL ""EDUCATIA VIITORULUI"" CONSTANTA",Constanța,7.35,75.0,4,100.0,0
98603,2021,GENERAL,"COLEGIUL DE ARTE ""SABIN DRAGOI"" ARAD",Arad,7.34,76.9,121,100.0,0
98604,2021,GENERAL,"LICEUL TEHNOLOGIC ""CAROL I"", COMUNA VALEA DOFTANEI",Prahova,7.34,81.8,22,100.0,0
98605,2021,GENERAL,LICEUL TEOLOGIC PENTICOSTAL LOGOS TIMISOARA,Timiș,7.34,84.1,44,100.0,0
98606,2021,GENERAL,"COLEGIUL NATIONAL ""C.D. LOGA"" CARANSEBES",Caraș-Severin,7.33,74.8,119,100.0,0
98607,2021,GENERAL,"LICEUL TEORETIC ""DANTE ALIGHIERI""",București,7.32,79.9,259,100.0,0
98608,2021,GENERAL,"LICEUL GRECO-CATOLIC ""INOCHENTIE MICU"" CLUJ-NAPOCA",Cluj,7.32,82.0,61,100.0,0
98609,2021,GENERAL,"LICEUL ""KOROSI CSOMA SANDOR"" COVASNA",Covasna,7.32,76.8,82,100.0,0
98610,2021,GENERAL,"LICEUL TEORETIC ""HENRI COANDA"" CRAIOVA",Dolj,7.32,85.6,139,100.0,0
98611,2021,GENERAL,"LICEUL TEORETIC ""AUREL VLAICU"" ORASTIE",Hunedoara,7.32,76.7,129,100.0,0
98612,2021,GENERAL,"LICEUL TEORETIC ""ANDREI BARSEANU"" TARNAVENI",Mureș,7.32,79.7,123,100.0,0
98613,2021,GENERAL,"LICEUL TEORETIC ""GHEORGHE MUNTEANU MURGOCI"" MACIN",Tulcea,7.32,75.0,112,100.0,0
98614,2021,GENERAL,"COLEGIUL NATIONAL ""MIRCEA ELIADE"" SIGHISOARA",Mureș,7.31,75.3,150,100.0,0
98615,2021,GENERAL,"SEMINARUL TEOLOGIC ORTODOX ""VENIAMIN COSTACHI"", SAT MANASTIREA NEAMT, COMUNA VANATORI NEAMT",Neamț,7.31,91.9,37,100.0,0
98616,2021,GENERAL,"LICEUL TEORETIC ""MITROPOLIT IOAN METIANU"" ZARNESTI",Brașov,7.3,81.1,53,100.0,0
98617,2021,GENERAL,"LICEUL TEORETIC ""IULIA ZAMFIRESCU"" MIOVENI",Argeș,7.28,81.5,157,100.0,0
98618,2021,GENERAL,"LICEUL TEHNOLOGIC ECONOMIC DE TURISM, IASI",Iași,7.28,81.3,193,100.0,0
98619,2021,GENERAL,"LICEUL TEORETIC ""GUSTAV GUNDISCH"" CISNADIE",Sibiu,7.28,76.7,43,100.0,0
98620,2021,GENERAL,LICEUL TEORETIC ORAS POGOANELE,Buzău,7.27,80.4,46,100.0,0
98621,2021,GENERAL,"LICEUL TEORETIC ""ION BARBU"" PITESTI",Argeș,7.26,75.5,196,100.0,0
98622,2021,GENERAL,"LICEUL TEOLOGIC BAPTIST ""LOGOS""",București,7.26,68.8,16,100.0,0
98623,2021,GENERAL,"LICEUL TEORETIC ""PANAIT CERNA""",Brăila,7.26,82.8,134,100.0,0
98624,2021,GENERAL,"COLEGIUL NATIONAL ""GRIGORE GHICA"" DOROHOI",Botoșani,7.26,76.0,183,100.0,0
98625,2021,GENERAL,"COLEGIUL NATIONAL ECONOMIC ""ANDREI BARSEANU"" BRASOV",Brașov,7.26,80.9,236,100.0,0
98626,2021,GENERAL,"LICEUL TEORETIC ""NAGY MALZES"" TARGU SECUIESC",Covasna,7.26,72.5,109,100.0,0
98627,2021,GENERAL,"COLEGIUL NATIONAL PEDAGOGIC ""MIHAI EMINESCU"" TIRGU MURES",Mureș,7.26,71.1,114,100.0,0
98628,2021,GENERAL,"LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZACENI",Argeș,7.25,59.1,22,100.0,0
98629,2021,GENERAL,"COLEGIUL ECONOMIC ""ION GHICA""",Brăila,7.25,79.0,105,100.0,0
98630,2021,GENERAL,"COLEGIUL NATIONAL DE ARTA ""GEORGE APOSTU"" BACAU",Bacău,7.24,79.8,94,100.0,0
98631,2021,GENERAL,"LICEUL ORTODOX ""EPISCOP ROMAN CIOROGARIU"" ORADEA",Bihor,7.24,92.3,26,100.0,0
98632,2021,GENERAL,"LICEUL DE ARTA ""STEFAN LUCHIAN"" BOTOSANI",Botoșani,7.24,75.0,68,100.0,0
98633,2021,GENERAL,"LICEUL TEORETIC ""OCTAVIAN GOGA"" HUEDIN",Cluj,7.24,74.8,115,100.0,0
98634,2021,GENERAL,LICEUL TEOLOGIC ADVENTIST CRAIOVA,Dolj,7.23,76.7,43,100.0,0
98635,2021,GENERAL,"LICEUL TEORETIC ""AVRAM IANCU"" BRAD",Hunedoara,7.23,79.1,134,100.0,0
98636,2021,GENERAL,"LICEUL TEORETIC ""PAUL GEORGESCU"" TANDAREI",Ialomița,7.23,73.3,60,100.0,0
98637,2021,GENERAL,"LICEUL TEORETIC ""IOAN SLAVICI"" PANCIU",Vrancea,7.23,73.7,133,100.0,0
98638,2021,GENERAL,"LICEUL TEORETIC ""MARIN PREDA""",București,7.22,79.3,116,100.0,0
98639,2021,GENERAL,"COLEGIUL NATIONAL ""ION LUCA CARAGIALE"" MORENI",Dâmbovița,7.22,70.2,198,100.0,0
98640,2021,GENERAL,"COLEGIUL REFORMAT ""BACZKAMADARASI KIS GERGELY"" ODORHEIU SECUIESC",Harghita,7.22,76.4,55,100.0,0
98641,2021,GENERAL,"COLEGIUL NATIONAL ""DIACONOVICI TIETZ"" RESITA",Caraș-Severin,7.21,82.5,80,100.0,0
98642,2021,GENERAL,"LICEUL TEOLOGIC ADVENTIST ""MARANATHA"" CLUJ-NAPOCA",Cluj,7.2,76.9,26,100.0,0
98643,2021,GENERAL,"LICEUL TEORETIC ""PETRU RARES"" TARGU LAPUS",Maramureș,7.2,76.2,126,100.0,0
98644,2021,GENERAL,"LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" DUMBRAVENI",Suceava,7.2,78.6,56,100.0,0
98645,2021,GENERAL,"COLEGIUL NATIONAL ""ANASTASESCU"" ROSIORI DE VEDE",Teleorman,7.2,73.8,172,100.0,0
98646,2021,GENERAL,"COLEGIUL NATIONAL ""EMIL BOTTA"" ADJUD",Vrancea,7.2,71.1,239,100.0,0
98647,2021,GENERAL,"SEMINARUL TEOLOGIC ORTODOX ""EPISCOP IOAN POPASU"" CARANSEBES",Caraș-Severin,7.19,78.6,28,100.0,0
98648,2021,GENERAL,"LICEUL DE ARTE ""DIMITRIE CUCLIN"", LOCALITATEA GALATI",Galați,7.19,72.4,58,100.0,0
98649,2021,GENERAL,"LICEUL TEHNOLOGIC ""PAUL BUJOR"", ORAS BERESTI",Galați,7.19,73.5,34,100.0,0
98650,2021,GENERAL,"LICEUL TEORETIC ""LUCIAN BLAGA"" ORADEA",Bihor,7.18,77.3,88,100.0,0
98651,2021,GENERAL,"COLEGIUL NATIONAL DE INFORMATICA ""SPIRU HARET"" SUCEAVA",Suceava,7.18,76.1,218,100.0,0
98652,2021,GENERAL,"LICEUL DE ARTE VICTOR GIULEANU, MUN. RM. VALCEA",Vâlcea,7.18,78.0,41,100.0,0
98653,2021,GENERAL,"LICEUL VOCATIONAL DE ARTE PLASTICE ""HANS MATTIS-TEUTSCH"" BRASOV",Brașov,7.17,78.3,60,100.0,0
98654,2021,GENERAL,"LICEUL TEORETIC ""MIRCEA ELIADE"" LUPENI",Hunedoara,7.17,75.0,128,100.0,0
98655,2021,GENERAL,"LICEUL TEORETIC ""RADU VLADESCU"" ORAS PATARLAGELE",Buzău,7.16,74.4,125,100.0,0
98656,2021,GENERAL,"LICEUL TEORETIC ""VICTOR BABES"" CLUJ-NAPOCA",Cluj,7.16,68.1,47,100.0,0
98657,2021,GENERAL,"LICEUL TEORETIC ""EUGEN PORA"" CLUJ-NAPOCA",Cluj,7.16,75.4,65,100.0,0
98658,2021,GENERAL,"LICEUL TEORETIC ""SILVIU DRAGOMIR"" ILIA",Hunedoara,7.16,78.0,59,100.0,0
98659,2021,GENERAL,"LICEUL TEORETIC ""BRANCOVEANU VODA"", ORASUL URLATI",Prahova,7.16,72.4,134,100.0,0
98660,2021,GENERAL,"SEMINARUL TEOLOGIC LICEAL ORTODOX ""MITROPOLITUL DOSOFTEI"" SUCEAVA",Suceava,7.16,77.3,22,100.0,0
98661,2021,GENERAL,"LICEUL TEOLOGIC ""EPISCOP MELCHISEDEC"", MUNICIPIUL ROMAN",Neamț,7.15,79.2,53,100.0,0
98662,2021,GENERAL,"LICEUL TEORETIC ""MIHAIL SADOVEANU""",București,7.14,76.1,138,100.0,0
98663,2021,GENERAL,"LICEUL DE ARTE ""CORNELIU BABA"" BISTRITA",Bistrița-Năsăud,7.13,71.0,69,100.0,0
98664,2021,GENERAL,"LICEUL TEORETIC ""DAVID VONIGA"" GIROC",Timiș,7.13,84.4,32,100.0,0
98665,2021,GENERAL,"SEMINARUL TEOLOGIC ORTODOX SF NICOLAE, MUN. RM. VALCEA",Vâlcea,7.13,83.0,47,100.0,0
98666,2021,GENERAL,"COLEGIUL ECONOMIC ""ANGHEL RUGINA"", MUN. VASLUI",Vaslui,7.11,77.6,192,100.0,0
98667,2021,GENERAL,"COLEGIUL TEHNIC ""DIMITRIE GHIKA"" COMANESTI",Bacău,7.1,68.2,242,100.0,0
98668,2021,GENERAL,"LICEUL TEORETIC ""I.C. DRAGUSANU"" VICTORIA",Brașov,7.1,75.6,41,100.0,0
98669,2021,GENERAL,"LICEUL TEORETIC ""O.C.TASLAUANU"" TOPLITA",Harghita,7.1,75.2,117,100.0,0
98670,2021,GENERAL,"LICEUL TEORETIC ""SOLOMON HALITA"" SANGEORZ-BAI",Bistrița-Năsăud,7.09,75.4,134,100.0,0
98671,2021,GENERAL,LICEUL TEOLOGIC REFORMAT SFANTU GHEORGHE,Covasna,7.09,62.3,53,100.0,0
98672,2021,GENERAL,"LICEUL TEORETIC ""I. C. BRATIANU"" HATEG",Hunedoara,7.09,67.0,200,100.0,0
98673,2021,GENERAL,"LICEUL TEHNOLOGIC ""HARALAMB VASILIU"", PODU ILOAIEI",Iași,7.09,72.7,66,100.0,0
98674,2021,GENERAL,SCOALA POSTLICEALA DE AFACERI ALBA IULIA,Alba,7.08,50.0,2,100.0,0
98675,2021,GENERAL,"LICEUL PEDAGOGIC ""MATEI BASARAB"" SLOBOZIA",Ialomița,7.08,79.8,163,100.0,0
98676,2021,GENERAL,"LICEUL SPECIAL ""MOLDOVA"", TARGU FRUMOS",Iași,7.08,60.0,5,100.0,0
98677,2021,GENERAL,"LICEUL TEHNOLOGIC ""PETRU MAIOR"" REGHIN",Mureș,7.08,76.1,188,100.0,0
98678,2021,GENERAL,COLEGIUL TEHNIC RADAUTI,Suceava,7.08,74.5,243,100.0,0
98679,2021,GENERAL,LICEUL TEORETIC TEIUS,Alba,7.07,74.4,39,100.0,0
98680,2021,GENERAL,"SEMINARUL TEOLOGIC ORTODOX ""SF. ANDREI"", LOCALITATEA GALATI",Galați,7.07,72.7,33,100.0,0
98681,2021,GENERAL,"LICEUL TEORETIC ""NEMETH LASZLO"" BAIA MARE",Maramureș,7.07,75.0,40,100.0,0
98682,2021,GENERAL,"LICEUL PEDAGOGIC ""ANASTASIA POPESCU""",București,7.06,50.0,2,100.0,1
98683,2021,GENERAL,LICEUL CU PROGRAM SPORTIV BRASOV,Brașov,7.06,78.0,59,100.0,0
98684,2021,GENERAL,"LICEUL PEDAGOGIC ""BOD PETER"" TARGU SECUIESC",Covasna,7.06,60.3,63,100.0,0
98685,2021,GENERAL,"LICEUL TEORETIC ""KEMENY JANOS"" TOPLITA",Harghita,7.06,78.9,19,100.0,0
98686,2021,GENERAL,"COLEGIUL ""NICOLAE TITULESCU"" BRASOV",Brașov,7.05,74.6,197,100.0,0
98687,2021,GENERAL,"LICEUL TEORETIC ""PETRE PANDREA"" BALS",Olt,7.05,69.2,130,100.0,0
98688,2021,GENERAL,"LICEUL TEORETIC ""ION BORCEA"" BUHUSI",Bacău,7.04,74.3,101,100.0,0
98689,2021,GENERAL,"LICEUL TEORETIC ""PETRU CERCEL"" TARGOVISTE",Dâmbovița,7.04,68.5,197,100.0,0
98690,2021,GENERAL,"LICEUL TEORETIC ""LASCAR ROSETTI"", RADUCANENI",Iași,7.04,67.1,85,100.0,0
98691,2021,GENERAL,LICEUL VOCATIONAL DE ARTA TIRGU MURES,Mureș,7.04,73.3,120,100.0,0
98692,2021,GENERAL,"LICEUL TEORETIC ""STEPHAN LUDWIG ROTH"" MEDIAS",Sibiu,7.04,66.7,66,100.0,0
98693,2021,GENERAL,LICEUL TEORETIC NOVACI,Gorj,7.03,65.7,143,100.0,0
98694,2021,GENERAL,"LICEUL TEORETIC ""JOZEF GREGOR TAJOVSKY"" NADLAC",Arad,7.01,69.5,59,100.0,0
98695,2021,GENERAL,"LICEUL DE ARTE ""SABIN PAUTA"" RESITA",Caraș-Severin,7.01,67.6,37,100.0,0
98696,2021,GENERAL,"LICEUL TEORETIC ""ANGHEL SALIGNY"" CERNAVODA",Constanța,7.01,67.5,80,100.0,0
98697,2021,GENERAL,"LICEUL TEHNOLOGIC ""TUDOR VLADIMIRESCU"", COMUNA TUDOR VLADIMIRESCU",Galați,7.01,61.5,13,100.0,0
98698,2021,GENERAL,"LICEUL ""HOREA, CLOSCA SI CRISAN"" ABRUD",Alba,7.0,67.4,89,100.0,0
98699,2021,GENERAL,"COLEGIUL ECONOMIC ""HERMES""",București,7.0,78.4,273,100.0,0
98700,2021,GENERAL,LICEUL SPECIAL PENTRU DEFICIENTI DE VEDERE MUNICIPIUL BUZAU,Buzău,7.0,100.0,5,100.0,0
98701,2021,GENERAL,"LICEUL TEHNOLOGIC ""EREMIA GRIGORESCU"", ORAS TG.BUJOR",Galați,7.0,65.5,58,100.0,0
98702,2021,GENERAL,"LICEUL TEORETIC ""ION CANTACUZINO"" PITESTI",Argeș,6.99,73.5,181,100.0,0
98703,2021,GENERAL,"LICEUL TEORETIC ""IOAN PETRUS"" OTOPENI",Ilfov,6.99,69.6,102,100.0,0
98704,2021,GENERAL,"LICEUL TEHNOLOGIC ""VICTOR MIHAILESCU CRAIU"", BELCESTI",Iași,6.99,67.6,34,100.0,0
98705,2021,GENERAL,"COLEGIUL TEHNIC ""INFOEL"" BISTRITA",Bistrița-Năsăud,6.98,75.0,160,100.0,0
98706,2021,GENERAL,"LICEUL DE ARTE VIZUALE ""ROMULUS LADEA"" CLUJ-NAPOCA",Cluj,6.98,67.3,98,100.0,0
98707,2021,GENERAL,"LICEUL TEORETIC ""GEORGE POP DE BASESTI"" ULMENI",Maramureș,6.98,73.7,19,100.0,0
98708,2021,GENERAL,"COLEGIUL ""SPIRU HARET"", MUNICIPIUL PLOIESTI",Prahova,6.98,71.1,336,100.0,0
98709,2021,GENERAL,LICEUL REFORMAT SATU MARE,Satu-Mare,6.98,56.1,66,100.0,0
98710,2021,GENERAL,LICEUL TEHNOLOGIC VEDEA,Argeș,6.97,60.0,15,100.0,0
98711,2021,GENERAL,"LICEUL TEORETIC ""BENJAMIN FRANKLIN""",București,6.97,73.6,216,100.0,0
98712,2021,GENERAL,"LICEUL GRECO-CATOLIC ""TIMOTEI CIPARIU""",București,6.97,87.1,31,100.0,0
98713,2021,GENERAL,"LICEUL TEORETIC ""IOAN PASCU"" CODLEA",Brașov,6.97,63.7,80,100.0,0
98714,2021,GENERAL,"LICEUL TEORETIC ""HOREA CLOSCA SI CRISAN"" CLUJ-NAPOCA",Cluj,6.97,76.9,13,100.0,0
98715,2021,GENERAL,LICEUL TEORETIC BILINGV ROMANO-CROAT CARASOVA,Caraș-Severin,6.97,50.0,4,100.0,0
98716,2021,GENERAL,LICEUL TEORETIC BUZIAS,Timiș,6.97,63.8,47,100.0,0
98717,2021,GENERAL,"LICEUL TEHNOLOGIC ""SF. ANTIM IVIREANU""",București,6.96,72.7,33,100.0,0
98718,2021,GENERAL,"SEMINARUL TEOLOGIC LICEAL ORTODOX ""SF.GHEORGHE"" BOTOSANI",Botoșani,6.96,73.7,38,100.0,0
98719,2021,GENERAL,"LICEUL TEORETIC ""GEORGE EMIL PALADE"" CONSTANTA",Constanța,6.96,66.7,99,100.0,0
98720,2021,GENERAL,"LICEUL TEORETIC ""SFANTA MARIA"", LOCALITATEA GALATI",Galați,6.96,71.9,153,100.0,0
98721,2021,GENERAL,"LICEUL TEORETIC ""ALEXANDRU IOAN CUZA"" CORABIA",Olt,6.96,62.3,223,100.0,0
98722,2021,GENERAL,"LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BARLAD",Vaslui,6.96,69.4,291,100.0,0
98723,2021,GENERAL,LICEUL NATIONAL DE INFORMATICA ARAD,Arad,6.95,72.4,105,100.0,0
98724,2021,GENERAL,"LICEUL TEHNOLOGIC ""DOMOKOS KAZMER"" SOVATA",Mureș,6.95,53.1,81,100.0,0
98725,2021,GENERAL,"LICEUL TEORETIC ""NICOLAE JIGA"" TINCA",Bihor,6.94,69.0,58,100.0,0
98726,2021,GENERAL,"LICEUL DE ARTE ""HARICLEA DARCLEE""",Brăila,6.94,77.7,103,100.0,0
98727,2021,GENERAL,"LICEUL TEORETIC ""IOAN COTOVU"" HARSOVA",Constanța,6.94,72.2,97,100.0,0
98728,2021,GENERAL,"LICEUL TEHNOLOGIC ENERGETIC, MUNICIPIUL CAMPINA",Prahova,6.94,70.5,176,100.0,0
98729,2021,GENERAL,"COLEGIUL TEHNIC ""ALESANDRU PAPIU ILARIAN"" ZALAU",Sălaj,6.94,70.5,264,100.0,0
98730,2021,GENERAL,LICEUL TEOLOGIC PENTICOSTAL ARAD,Arad,6.93,60.9,46,100.0,0
98731,2021,GENERAL,"COLEGIUL TEHNIC DE COMUNICATII ""AUGUSTIN MAIOR"" CLUJ-NAPOCA",Cluj,6.93,75.0,120,100.0,0
98732,2021,GENERAL,"LICEUL DE ARTE ""SIGISMUND TODUTA"" DEVA",Hunedoara,6.93,75.3,89,100.0,0
98733,2021,GENERAL,"LICEUL TEHNOLOGIC ""IORGU VIRNAV LITEANU"" LITENI",Suceava,6.93,72.6,62,100.0,0
98734,2021,GENERAL,"LICEUL TEHNOLOGIC ""COSTACHE CONACHI"", COMUNA PECHEA",Galați,6.92,64.8,88,100.0,0
98735,2021,GENERAL,"LICEUL ""CAROL I"", ORAS BICAZ",Neamț,6.92,68.1,116,100.0,0
98736,2021,GENERAL,"COLEGIUL NATIONAL ""OCTAVIAN GOGA"" MARGHITA",Bihor,6.91,65.5,119,100.0,0
98737,2021,GENERAL,"LICEUL TEORETIC ""C-TIN BRANCOVEANU""",București,6.9,70.1,204,100.0,0
98738,2021,GENERAL,"LICEUL TEHNOLOGIC ""ALEXANDRU BORZA"" CLUJ-NAPOCA",Cluj,6.89,75.0,36,100.0,0
98739,2021,GENERAL,"LICEUL TEORETIC ""TATA OANCEA"" BOCSA",Caraș-Severin,6.89,60.5,76,100.0,0
98740,2021,GENERAL,"LICEUL TEORETIC ""TRAIAN LALESCU""",Mehedinți,6.89,66.0,103,100.0,0
98741,2021,GENERAL,"LICEUL TEORETIC ""MIHAI VELICIU"" CHISINEU-CRIS",Arad,6.88,63.0,108,100.0,0
98742,2021,GENERAL,"LICEUL ""SEXTIL PUSCARIU"" BRAN",Brașov,6.88,75.0,20,100.0,0
98743,2021,GENERAL,"COLEGIUL ""MIHAIL CANTACUZINO"", ORASUL SINAIA",Prahova,6.88,71.1,121,100.0,0
98744,2021,GENERAL,"LICEUL CU PROGRAM SPORTIV "" FLORIN FLESERIU"" SEBES",Alba,6.87,64.5,31,100.0,0
98745,2021,GENERAL,LICEUL TEORETIC SANITAR BISTRITA,Bistrița-Năsăud,6.87,70.1,77,100.0,0
98746,2021,GENERAL,"LICEUL TEORETIC ""MIHAIL SEBASTIAN""",Brăila,6.87,61.1,108,100.0,0
98747,2021,GENERAL,"COLEGIUL ECONOMIC ""DELTA DUNARII"" TULCEA",Tulcea,6.87,74.3,152,100.0,0
98748,2021,GENERAL,"LICEUL TEOLOGIC ROMANO-CATOLIC "" II. RAKOCZI FERENC"" TIRGU MURES",Mureș,6.86,61.3,31,100.0,0
98749,2021,GENERAL,"LICEUL ECONOMIC ""ALEXANDRU IOAN CUZA"", MUNICIPIUL PIATRA-NEAMT",Neamț,6.86,69.6,207,100.0,0
98750,2021,GENERAL,"LICEUL DE ARTE ""AUREL POPP"" SATU MARE",Satu-Mare,6.86,73.8,61,100.0,0
98751,2021,GENERAL,"LICEUL TEHNOLOGIC SANITAR ""VASILE VOICULESCU"" ORADEA",Bihor,6.85,69.8,53,100.0,0
98752,2021,GENERAL,LICEUL TEORETIC ZIMNICEA,Teleorman,6.85,64.2,109,100.0,0
98753,2021,GENERAL,"LICEUL TEORETIC ""ADAM MULLER GUTTENBRUNN"" ARAD",Arad,6.84,65.2,92,100.0,0
98754,2021,GENERAL,"LICEUL TEORETIC ""NICHITA STANESCU""",București,6.84,72.7,139,100.0,0
98755,2021,GENERAL,"LICEUL ""DIMITRIE CANTEMIR"" DARABANI",Botoșani,6.84,68.3,126,100.0,0
98756,2021,GENERAL,LICEUL TEHNOLOGIC PLOPENII MARI,Botoșani,6.84,75.0,8,100.0,0
98757,2021,GENERAL,"LICEUL TEORETIC ""BOGDAN VODA"", HALAUCESTI",Iași,6.84,64.9,37,100.0,0
98758,2021,GENERAL,"LICEUL TEORETIC ""ION CREANGA"" TULCEA",Tulcea,6.84,73.2,153,100.0,0
98759,2021,GENERAL,"COLEGIUL TEHNIC ""HENRI COANDA"" TIMISOARA",Timiș,6.84,68.5,146,100.0,0
98760,2021,GENERAL,"LICEUL TEORETIC ""JOSIKA MIKLOS"" TURDA",Cluj,6.83,65.2,23,100.0,0
98761,2021,GENERAL,"LICEUL TEORETIC ""CONSTANTIN BRANCOVEANU"" DABULENI",Dolj,6.83,69.3,75,100.0,0
98762,2021,GENERAL,"LICEUL DE ARTE ""NAGY ISTVAN"" MIERCUREA CIUC",Harghita,6.83,61.3,62,100.0,0
98763,2021,GENERAL,"LICEUL TEORETIC ""IOAN BUTEANU"" SOMCUTA MARE",Maramureș,6.83,68.2,66,100.0,0
98764,2021,GENERAL,"LICEUL TEHNOLOGIC ""CSEREY-GOGA"" CRASNA",Sălaj,6.82,57.1,42,100.0,0
98765,2021,GENERAL,"LICEUL TEORETIC ""DIMITRIE BOLINTINEANU""",București,6.81,70.7,215,100.0,0
98766,2021,GENERAL,"LICEUL TEORETIC ""ION MIHALACHE"" TOPOLOVENI",Argeș,6.8,64.5,183,100.0,0
98767,2021,GENERAL,"LICEUL TEHNOLOGIC ""VASILE SAV"", MUNICIPIUL ROMAN",Neamț,6.8,71.0,169,100.0,0
98768,2021,GENERAL,"COLEGIUL ENERGETIC, MUN. RM. VALCEA",Vâlcea,6.8,69.0,158,100.0,0
98769,2021,GENERAL,LICEUL TEHNOLOGIC GHERLA,Cluj,6.79,76.9,39,100.0,0
98770,2021,GENERAL,LICEUL TEORETIC NEGRESTI OAS,Satu-Mare,6.79,68.9,103,100.0,0
98771,2021,GENERAL,"LICEUL TEOLOGIC ROMANO-CATOLIC ""GERHARDINUM"" TIMISOARA",Timiș,6.79,68.2,22,100.0,0
98772,2021,GENERAL,LICEUL TEORETIC WALDORF,București,6.78,68.0,25,100.0,0
98773,2021,GENERAL,"COLEGIUL ECONOMIC ""PARTENIE COSMA"" ORADEA",Bihor,6.78,72.0,261,100.0,0
98774,2021,GENERAL,"COLEGIUL NATIONAL ""TUDOR ARGHEZI"" TG-CARBUNESTI",Gorj,6.78,63.0,100,100.0,0
98775,2021,GENERAL,"SEMINARUL TEOLOGIC ORTODOX ""SF. VASILE CEL MARE"", IASI",Iași,6.78,70.7,92,100.0,0
98776,2021,GENERAL,"LICEUL TEORETIC ""ION LUCA"" VATRA DORNEI",Suceava,6.78,62.9,170,100.0,0
