SampleID,departure_time,distance_km,avg_speed_kmh,num_stops,weather,weekday,special_events,num_cars,ticket_price,comfort_class,delay_minutes
1331,19:01,422.22,60.21,3,rain,Sat,0,13,74.3549847935323,premium,13
2017,13:09,309.85,90.76,2,rain,Wed,0,3,182.8316684486156,premium,5
2482,17:14,779.17,44.48,6,rain,Wed,0,4,192.74850796404021,premium,23
1358,06:49,116.92,112.07,2,fog,Tue,0,4,51.65778634183772,standard,0
1329,22:48,296.99,92.49,9,sunny,Wed,0,4,110.5272585867721,standard,21
2150,08:16,651.92,74.74,6,sunny,Thu,0,10,159.25613284206165,standard,22
2122,14:39,330.45,47.33,5,sunny,Sun,0,11,169.82963003894673,standard,24
3981,08:54,182.12,85.01,8,sunny,Thu,0,6,60.126768329698805,premium,14
1252,14:41,67.57,96.57,3,sunny,Mon,0,10,165.22103380222478,standard,3
3278,21:48,123.87,96.39,2,sunny,Thu,0,12,143.05563748750868,standard,0
3374,03:10,56.08,82.14,9,sunny,Thu,0,11,101.06682481040468,premium,17
2814,06:02,81.41,89.96,1,sunny,Tue,0,7,195.59429215074093,intermediate,0
1848,07:03,56.34,93.22,8,rain,Fri,1,5,134.70420790767798,standard,17
3037,08:39,215.08,72.48,0,sunny,Sun,0,6,33.10615858247496,intermediate,4
388,06:39,755.52,71.89,4,rain,Mon,0,3,151.02331459771676,intermediate,21
235,08:25,514.69,41.99,9,rain,Sun,0,5,51.64988061528648,standard,35
1077,16:47,227.47,99.42,2,rain,Sun,0,11,185.40860626886356,intermediate,4
1984,03:26,322.79,95.13,8,sunny,Tue,0,6,183.6030171392295,premium,15
4363,22:27,720.08,115.35,1,rain,Fri,0,6,129.2599446762428,premium,6
3962,04:35,732.37,69.94,3,sunny,Fri,1,8,152.27146835337155,premium,30
770,18:43,277.63,40.45,9,sunny,Wed,0,3,193.93872737730837,intermediate,17
2165,01:13,230.75,58.85,5,sunny,Wed,0,13,191.53226880197772,intermediate,17
673,04:47,471.41,60.89,6,rain,Fri,0,6,24.93723835027231,premium,17
249,07:19,312.51,51.99,3,rain,Mon,0,11,196.45786865055558,intermediate,23
1574,00:18,792.67,42.52,8,sunny,Wed,0,6,184.12148422806203,standard,37
3419,00:33,178.39,65.8,0,rain,Tue,0,11,172.05773448026204,standard,5
2081,05:59,341.64,56.07,8,sunny,Sat,0,11,130.0205453686664,standard,14
1823,20:14,665.55,75.98,7,sunny,Fri,0,9,156.6395739380547,standard,25
716,13:14,52.87,91.55,6,rain,Fri,0,10,66.32984253509922,intermediate,13
4668,00:59,232.48,112.3,0,sunny,Mon,1,5,127.22405550725209,intermediate,0
2048,04:55,478.0,93.96,4,sunny,Sun,0,4,129.55574158234873,intermediate,1
4178,05:59,225.65,83.44,5,sunny,Fri,0,7,32.14010867190691,intermediate,10
2724,01:39,428.55,65.51,7,sunny,Thu,0,11,102.44281128411883,standard,21
4521,14:35,603.46,43.88,4,fog,Sun,0,3,134.94382762082506,standard,24
1460,04:43,153.68,108.25,2,rain,Fri,0,4,152.74603038214673,standard,0
1668,16:56,678.38,74.18,9,sunny,Wed,0,12,115.64253930540698,intermediate,31
2756,20:36,222.98,85.5,4,rain,Sat,0,3,54.12747430893608,intermediate,3
2000,07:07,681.36,109.35,0,sunny,Thu,0,5,44.56486471252713,premium,0
404,21:20,167.68,69.2,6,fog,Sat,0,7,103.84795807358564,standard,14
384,02:47,716.45,87.22,6,sunny,Sat,0,13,194.52607881875346,intermediate,27
4535,23:14,128.62,113.5,4,sunny,Wed,0,7,61.45656926832864,intermediate,0
2152,17:40,273.84,107.34,5,sunny,Mon,0,12,143.29413854951696,standard,11
1633,23:11,614.31,63.25,5,rain,Thu,0,13,95.40453229327306,standard,33
4586,14:11,703.39,94.87,3,sunny,Tue,0,5,60.155860534684805,intermediate,11
3925,20:05,298.17,43.94,6,sunny,Sat,1,7,88.20920211409702,standard,27
4158,15:34,595.7,46.33,8,rain,Mon,0,8,119.87340357546934,premium,38
223,16:55,617.7,54.97,0,sunny,Tue,0,9,153.8558181394832,standard,7
2193,16:18,334.6,42.58,9,rain,Thu,0,6,69.02270254190717,intermediate,30
3136,17:00,503.71,88.55,9,sunny,Sat,0,8,58.141380600915035,standard,20
1824,23:01,510.91,62.28,9,rain,Sat,1,13,38.76551583043058,standard,39
4600,14:12,268.06,107.41,3,sunny,Thu,1,10,29.078786367069462,intermediate,15
797,13:36,694.63,100.53,5,fog,Fri,1,6,141.18667530441982,intermediate,30
2871,19:36,785.35,63.37,6,sunny,Wed,0,4,124.28103994323459,standard,12
9,10:48,517.35,61.83,6,sunny,Fri,0,6,152.00119558148288,standard,14
1944,22:00,73.23,58.97,3,sunny,Mon,0,12,80.27036352012911,standard,11
1838,21:57,197.52,57.4,1,sunny,Thu,0,13,178.69587593256824,intermediate,5
255,17:06,241.75,62.53,7,rain,Sun,0,9,142.64976271036582,premium,26
4508,04:16,73.09,81.16,2,sunny,Sun,0,3,35.61395444263057,standard,0
1581,23:50,485.17,77.66,6,sunny,Wed,0,9,94.34148567663142,premium,12
2956,05:01,590.33,66.57,8,sunny,Sat,0,11,149.63360232756222,premium,32
924,03:19,622.47,106.1,6,rain,Sun,0,5,138.63831416363246,standard,14
4429,11:54,596.68,85.3,5,rain,Thu,0,11,106.04044628449586,intermediate,26
2508,00:54,526.37,46.66,7,rain,Sat,0,13,114.82377257704503,standard,33
3775,02:59,744.31,63.19,0,snow,Sat,0,13,44.49091709156058,standard,31
4136,01:28,223.84,88.04,9,sunny,Sat,0,13,112.46834574684985,premium,24
2779,23:14,622.71,111.57,0,rain,Fri,0,10,35.69988669507411,premium,5
539,12:28,230.11,73.13,8,sunny,Sat,0,3,157.04258576615433,intermediate,14
2745,20:03,643.97,46.93,8,sunny,Sat,0,7,108.06077188820275,premium,23
4498,00:15,579.45,88.73,6,rain,Wed,0,14,152.47517618937272,intermediate,30
4571,19:43,356.86,96.67,9,sunny,Sun,1,11,23.45112290955568,intermediate,38
1145,22:46,694.81,108.87,2,sunny,Sat,0,7,154.53406429888275,standard,0
667,14:55,457.61,66.31,2,sunny,Thu,0,12,187.23779492454506,standard,13
3019,18:13,158.96,42.08,5,sunny,Wed,0,9,170.46757870772902,standard,16
357,22:04,775.9,58.22,5,sunny,Thu,0,12,169.00100334372206,intermediate,26
2831,19:33,71.75,118.8,9,rain,Sat,0,6,187.38869658453308,intermediate,9
2783,10:32,564.99,103.85,4,rain,Sun,0,12,177.78777817714945,standard,16
1353,13:15,140.72,112.94,8,sunny,Wed,0,5,50.821366675402416,standard,11
470,14:13,274.19,63.49,4,snow,Wed,0,8,198.16355362909633,standard,24
2703,14:56,699.3,115.78,9,rain,Sat,0,9,33.65800210711799,standard,25
3330,13:12,310.8,76.52,2,rain,Tue,0,14,133.57802843852673,standard,15
3637,22:42,531.26,57.37,5,sunny,Wed,0,11,68.62638744165866,premium,24
1396,16:14,186.36,85.85,8,sunny,Wed,0,11,127.49479582040789,premium,13
3584,23:17,630.45,108.23,6,sunny,Wed,0,11,66.30248157649727,intermediate,12
4486,23:38,434.66,70.33,2,rain,Sat,0,13,185.15074350091834,intermediate,19
3376,11:25,395.42,42.53,6,rain,Wed,0,8,22.549926973184284,standard,23
1256,16:18,120.92,88.12,5,rain,Sun,0,6,60.81460874141099,intermediate,15
3512,02:08,683.53,79.04,6,sunny,Sun,0,3,179.75699929511475,standard,16
1250,13:41,772.94,46.21,5,sunny,Wed,0,6,182.33861155491985,intermediate,23
4807,22:17,688.88,60.64,6,sunny,Fri,0,13,21.134890337452518,standard,30
4298,22:41,193.11,86.89,1,sunny,Tue,0,9,177.48787278334126,intermediate,2
3284,09:32,154.22,92.29,9,rain,Sat,1,8,67.59824419197692,premium,28
2933,20:43,304.4,117.06,8,rain,Thu,0,12,111.4487390246129,standard,24
4175,18:08,588.08,105.45,3,sunny,Sat,0,10,199.2215780772241,premium,5
1852,13:23,719.06,46.03,1,sunny,Sat,0,6,51.47926327054328,standard,16
4869,06:47,691.61,42.99,3,rain,Sun,0,10,122.95216509463376,intermediate,16
2105,05:12,145.2,53.72,9,fog,Tue,0,11,157.2633420374588,standard,32
133,13:18,190.51,106.56,5,snow,Wed,0,8,193.6450068680548,standard,21
928,12:57,65.09,97.75,8,sunny,Sat,0,13,185.18774058546137,intermediate,9
823,23:27,732.08,118.56,9,rain,Fri,0,7,67.61091617567276,standard,26
4543,16:38,84.93,61.38,5,sunny,Sat,0,9,64.06982086307767,standard,2
1531,21:00,546.48,63.15,9,sunny,Thu,0,12,159.30076501612717,standard,23
1214,06:53,405.08,117.49,0,sunny,Thu,0,6,125.0814113246887,standard,4
504,23:00,798.92,100.52,7,sunny,Wed,0,8,69.1924723239949,standard,18
4285,11:23,731.03,88.29,2,rain,Sat,0,14,157.60564558941905,standard,28
1996,20:33,513.3,83.21,6,sunny,Sat,0,11,115.58809423549249,intermediate,13
3072,20:58,576.62,117.51,3,rain,Thu,0,10,155.60641225599093,intermediate,4
1958,02:25,581.89,98.23,3,sunny,Thu,0,3,169.22308411306196,standard,3
1384,09:50,212.61,45.74,6,snow,Mon,0,14,94.30965556091984,intermediate,42
894,23:24,179.57,119.13,6,rain,Thu,1,10,175.3191320312918,intermediate,16
455,20:02,437.85,88.79,0,sunny,Wed,0,4,79.88356248313269,standard,0
4879,16:20,435.79,66.0,0,sunny,Fri,0,10,169.83927105723998,standard,4
3709,03:12,153.78,117.55,1,sunny,Thu,0,4,45.91740682221582,intermediate,0
4618,18:45,249.16,100.2,0,sunny,Sat,0,10,112.20573140776975,standard,0
4268,08:22,157.77,119.83,8,sunny,Mon,0,11,152.03808148683072,standard,10
3522,22:46,401.8,62.79,8,sunny,Thu,0,3,146.15988252108366,intermediate,16
4134,17:02,362.79,94.44,7,rain,Fri,0,7,182.1541028479889,standard,17
3602,09:54,606.2,111.1,0,sunny,Sat,0,9,90.65204588280189,standard,4
713,12:26,170.74,75.95,9,sunny,Mon,0,11,184.86249996657818,premium,19
4186,16:20,175.4,101.09,6,sunny,Mon,0,12,142.33490589034838,standard,12
2214,11:05,461.02,114.6,4,sunny,Fri,0,9,56.272423434020304,standard,8
2923,02:28,277.59,59.1,6,sunny,Sun,0,13,83.02623083837936,standard,16
1810,15:53,360.1,53.88,4,rain,Tue,0,11,131.63812394668767,intermediate,29
3486,00:51,506.75,68.93,9,snow,Thu,0,5,53.926967809737526,standard,35
3141,00:12,626.88,97.01,0,sunny,Sat,0,12,53.046392654799575,standard,2
1827,13:52,138.85,46.71,7,sunny,Wed,0,12,148.40529008244135,standard,15
1155,07:55,793.76,43.04,1,snow,Thu,0,8,147.5489872544402,standard,29
1324,10:41,250.83,104.96,2,rain,Thu,0,12,120.68879132261361,intermediate,0
4312,13:22,570.49,95.94,7,sunny,Tue,0,14,193.2150880450639,intermediate,28
510,18:07,726.22,46.69,0,rain,Sun,0,8,45.717186684470775,premium,16
1680,00:27,613.09,60.71,4,snow,Sun,0,10,70.64787092827562,standard,25
499,15:12,219.25,94.87,9,rain,Fri,0,4,49.96831981849949,standard,12
4536,19:28,693.72,111.74,5,snow,Fri,0,11,198.2964473842094,standard,31
1856,12:05,340.29,93.3,2,sunny,Tue,1,12,65.33929901536162,standard,14
1388,07:53,497.84,118.34,7,sunny,Thu,0,12,130.9112273743664,intermediate,9
3719,16:53,57.01,111.28,0,snow,Sun,0,10,177.58545949014038,intermediate,7
2386,07:45,231.13,110.62,3,sunny,Wed,0,6,52.12285217364538,standard,0
3236,03:45,176.79,115.98,1,sunny,Thu,0,5,43.45086415656791,intermediate,0
1540,22:50,547.84,59.9,6,rain,Sat,0,7,76.3182238062489,premium,20
1217,20:21,546.43,66.7,2,sunny,Wed,0,10,90.55456827339788,standard,19
2681,03:41,292.23,99.33,7,sunny,Wed,0,10,133.47019394151488,intermediate,17
2993,00:28,240.09,61.24,2,fog,Fri,0,9,32.610168694962795,standard,15
1191,20:26,250.41,119.33,7,sunny,Fri,0,13,171.8266204724679,premium,14
1542,09:02,590.46,112.18,5,sunny,Wed,0,13,21.526349784591417,standard,25
3301,07:00,512.17,90.27,2,sunny,Tue,1,14,100.53588301682936,intermediate,17
3324,15:11,798.82,43.59,6,fog,Sun,0,10,64.36012513269999,premium,38
2539,22:01,177.9,45.11,7,sunny,Sat,0,10,74.38603031279128,intermediate,23
953,21:27,459.96,52.65,4,rain,Wed,0,8,90.81520161697557,standard,19
4330,16:21,566.92,79.09,7,sunny,Mon,1,7,96.79399012159612,intermediate,37
732,21:22,114.84,57.25,8,snow,Mon,0,13,168.7720131574128,standard,49
1156,10:35,627.83,88.44,4,sunny,Fri,0,12,124.32736257434131,standard,11
3294,14:29,124.95,97.54,1,sunny,Mon,0,14,197.1836960270726,premium,5
2982,08:23,377.04,78.96,5,sunny,Tue,0,5,128.70275520088583,intermediate,8
2156,08:49,597.89,73.54,4,rain,Fri,0,8,81.50044520799503,intermediate,14
1062,03:08,413.14,56.88,9,sunny,Thu,0,6,194.40363577135795,intermediate,26
2616,22:17,392.77,75.98,7,rain,Wed,0,4,199.18374293190658,intermediate,21
1167,16:11,426.45,80.82,2,rain,Tue,0,12,158.38969760049048,intermediate,10
3222,01:23,577.95,74.67,4,snow,Mon,0,10,189.19969717347877,intermediate,31
3636,20:37,196.68,94.76,8,sunny,Wed,1,3,37.30910665356595,standard,25
2938,18:14,689.88,68.06,7,rain,Sun,0,13,186.38216624713687,standard,33
4491,22:01,295.23,111.52,0,sunny,Wed,0,10,59.14699276479157,standard,0
3140,00:41,528.45,47.41,8,sunny,Sun,0,5,93.28372847525183,intermediate,30
143,09:19,241.0,66.33,9,sunny,Thu,0,13,46.22218556924975,intermediate,19
3577,16:16,231.43,71.72,1,sunny,Wed,0,8,85.65824572723204,standard,1
2782,21:25,794.01,77.88,4,rain,Wed,1,7,40.49022653766503,intermediate,31
717,02:34,228.59,97.12,8,sunny,Sat,0,13,160.99180577810503,standard,27
1819,19:28,476.24,108.32,4,sunny,Tue,0,8,93.05280207238627,premium,10
2502,13:28,369.8,108.59,7,sunny,Mon,0,11,112.52759170794702,premium,14
4360,08:09,581.02,65.78,4,fog,Thu,0,12,54.787824309369725,premium,31
4171,11:17,63.93,62.71,5,snow,Wed,0,4,186.92598512667914,intermediate,19
395,15:38,339.16,114.04,2,sunny,Wed,0,14,22.762707457271873,intermediate,8
4836,18:10,150.82,76.68,3,sunny,Sat,0,14,146.61417269505728,premium,11
4492,18:50,381.87,97.96,7,rain,Wed,0,10,71.5535168720011,intermediate,19
1365,12:25,121.05,100.46,7,rain,Fri,0,13,128.63212234654335,standard,14
4558,01:47,667.79,100.1,6,sunny,Tue,0,7,113.43798823691871,standard,13
595,22:38,199.75,65.71,5,sunny,Thu,0,5,37.87597220533759,standard,7
3952,15:24,95.33,53.03,4,rain,Fri,0,10,146.00818542431162,premium,19
2914,13:47,532.66,54.68,8,fog,Sat,0,6,70.01464971259674,standard,37
2326,11:10,74.62,55.81,6,snow,Fri,0,3,149.1981202463553,standard,16
3766,14:29,208.37,83.05,3,rain,Tue,0,8,47.208283564478045,standard,5
3440,06:42,64.76,101.87,8,sunny,Wed,0,5,150.4328765282788,intermediate,10
3851,03:54,247.52,70.75,3,sunny,Tue,1,6,159.1325285440127,standard,9
4132,21:38,89.84,56.88,7,sunny,Wed,0,5,143.89669951335853,standard,8
4591,05:29,155.05,61.6,1,rain,Tue,0,11,189.6735433480976,standard,4
2143,00:48,332.23,65.5,9,sunny,Fri,0,13,41.16973014555721,standard,29
1571,17:44,593.68,71.01,1,sunny,Tue,0,3,96.6859129000683,standard,7
4079,01:47,779.07,77.27,8,sunny,Sat,0,5,130.80852884912713,intermediate,19
1122,19:15,248.61,54.01,3,sunny,Tue,0,5,133.48866281643237,intermediate,8
2786,23:44,625.9,61.72,6,rain,Sun,0,6,176.8250997947237,intermediate,23
2967,09:42,663.49,49.54,2,sunny,Sun,0,13,36.655368953862556,premium,21
2504,17:17,66.88,108.91,2,sunny,Sun,1,3,62.46323199581319,premium,4
3465,13:02,54.22,43.19,3,sunny,Fri,0,9,74.37333583771067,premium,13
675,02:32,546.4,77.14,6,fog,Wed,0,12,77.28532050113198,intermediate,33
2808,09:33,246.58,77.5,7,rain,Sun,1,5,199.74801151093882,intermediate,41
3348,23:36,486.02,102.37,1,sunny,Thu,0,4,185.9112478980509,standard,0
728,04:19,355.92,49.14,0,fog,Wed,0,7,65.237483231479,standard,8
412,14:18,436.39,77.15,8,sunny,Sat,0,4,105.69024023929711,intermediate,7
3146,10:56,179.15,109.63,0,sunny,Sat,0,11,93.25298689742236,intermediate,0
1516,11:53,313.23,97.69,7,sunny,Wed,0,14,124.90804199103586,standard,22
825,09:29,362.21,112.24,3,sunny,Sat,0,12,38.75219097670969,intermediate,3
3267,07:53,353.08,102.22,2,sunny,Mon,0,7,123.05218394750308,standard,7
3974,00:27,693.24,92.07,2,sunny,Fri,0,12,107.15726851736449,standard,20
616,06:07,490.53,89.89,8,sunny,Mon,0,4,179.81137600676746,intermediate,17
114,08:37,126.75,52.98,7,snow,Mon,0,11,126.16887237049936,intermediate,27
417,07:47,144.6,111.2,8,fog,Sat,0,11,196.38830625163115,standard,21
3069,18:17,374.73,116.53,1,sunny,Thu,0,4,34.02418852474762,standard,0
1625,17:10,435.93,53.25,5,rain,Thu,0,10,47.57040478631479,premium,28
4950,08:01,759.92,40.42,7,snow,Tue,0,12,99.88677521876905,standard,50
4185,01:53,641.41,103.65,3,sunny,Tue,0,10,189.67806789866717,standard,15
2896,00:52,671.89,98.92,1,rain,Mon,0,5,199.72529758539937,standard,4
4671,17:33,766.32,82.44,0,sunny,Tue,0,13,167.3916379216315,premium,19
2082,04:44,85.56,101.94,3,sunny,Wed,0,13,72.99176006460715,premium,7
753,04:14,372.37,118.94,2,sunny,Fri,0,14,122.09069041006437,standard,3
2546,01:16,724.93,76.47,3,sunny,Sat,0,7,41.55598679987218,intermediate,10
3969,05:56,387.79,115.14,2,sunny,Thu,0,13,128.28021724002946,standard,5
3373,06:03,333.52,80.33,4,sunny,Tue,0,3,86.07141953774557,standard,4
4107,07:44,500.55,108.64,0,rain,Tue,0,12,182.40852487242395,intermediate,14
2444,15:35,239.5,86.49,4,sunny,Wed,0,12,117.59326591224827,standard,14
4380,07:25,259.04,52.23,9,snow,Fri,1,8,109.22386631910398,standard,50
1066,07:46,513.94,85.29,5,sunny,Mon,0,11,160.31637534679288,standard,27
3913,11:47,277.63,45.73,2,rain,Tue,0,14,180.75078423849033,intermediate,24
3498,12:23,346.62,74.7,6,sunny,Mon,0,7,53.85438291246316,premium,10
2738,19:52,418.91,77.17,2,sunny,Wed,0,14,80.42197584059578,standard,14
4000,12:09,71.39,106.56,6,sunny,Sat,0,12,184.69695713289724,premium,0
1568,23:51,105.63,97.35,3,sunny,Fri,0,9,199.2886624854233,standard,1
2427,07:39,138.11,106.51,6,rain,Tue,0,7,197.23987628736847,standard,13
3746,14:24,620.67,118.52,6,rain,Tue,0,5,128.82057638452616,intermediate,16
4639,03:23,402.88,64.09,4,sunny,Tue,0,12,54.36046377478899,intermediate,17
1687,15:28,453.03,76.56,0,sunny,Thu,1,4,189.73677647377613,standard,7
851,23:20,515.0,66.55,6,sunny,Fri,0,11,86.07046187552531,standard,19
3546,11:35,718.25,111.14,4,sunny,Mon,0,8,53.73444825929606,intermediate,22
895,01:33,334.52,109.92,3,rain,Fri,0,6,51.56857332991729,premium,5
4592,08:08,311.21,68.22,4,snow,Thu,0,14,150.8260263861147,standard,25
335,04:35,455.41,48.84,5,sunny,Tue,0,14,80.39819677510333,intermediate,16
2839,04:50,429.31,64.77,2,rain,Fri,0,14,96.58487594180664,standard,21
3087,07:36,216.99,105.36,5,fog,Tue,0,7,102.23741395838788,standard,9
1348,22:53,725.68,107.27,8,sunny,Sun,0,12,141.9862729599454,standard,24
1015,04:31,248.73,59.06,2,sunny,Mon,0,10,157.8509998203756,standard,8
2816,08:31,488.17,106.52,1,sunny,Thu,1,9,75.44373279726676,standard,15
1631,05:37,104.93,62.81,7,rain,Wed,0,5,195.57717709981503,standard,17
2489,02:39,189.14,79.6,2,sunny,Mon,0,9,182.81178917092402,intermediate,6
3730,02:18,129.86,55.88,7,sunny,Sat,0,4,137.22885265250534,standard,11
3251,08:28,547.78,53.75,0,sunny,Sat,0,8,174.66846860627126,intermediate,11
4634,02:02,750.92,60.15,8,fog,Sat,0,9,181.41027352647248,intermediate,41
2070,11:15,382.49,68.49,7,sunny,Tue,0,14,35.98275933504367,intermediate,38
4452,03:15,149.16,45.56,3,rain,Sat,0,7,28.082905152908115,premium,7
4882,02:20,542.18,57.7,9,sunny,Tue,0,12,129.71686756483086,standard,27
1635,08:50,587.24,98.88,7,rain,Wed,0,4,149.49467836223576,intermediate,29
2479,16:35,368.37,58.08,1,rain,Sun,0,14,84.81716433583853,standard,8
2265,12:07,380.96,110.32,0,sunny,Tue,0,5,160.9510994434604,premium,0
2959,13:18,616.15,49.06,6,sunny,Sun,0,6,61.41871187788494,intermediate,16
4731,13:29,468.32,65.05,6,rain,Fri,0,10,23.10617099841825,standard,33
3059,18:13,303.48,54.97,4,rain,Fri,0,7,75.02350744302008,standard,19
2141,03:44,365.47,83.48,8,snow,Thu,0,6,176.30530777003176,standard,31
3118,22:13,513.02,85.43,7,snow,Thu,0,11,163.0391465097746,standard,33
4725,23:22,707.87,91.28,4,sunny,Sat,1,8,197.14749775712292,standard,32
4045,08:26,560.91,42.32,4,sunny,Fri,0,5,117.50887566974274,standard,12
3356,21:52,357.09,93.84,2,rain,Sat,0,12,120.03329650508746,standard,10
2744,23:44,653.08,79.21,7,rain,Mon,1,10,142.21900644416093,intermediate,41
3506,02:37,120.85,68.86,0,sunny,Tue,0,4,162.3699626903903,standard,0
1679,12:29,797.51,79.06,9,rain,Tue,0,6,170.9572516902736,standard,30
4249,06:49,338.15,40.04,5,sunny,Tue,0,11,158.88644387172945,standard,17
3147,04:03,253.22,53.63,8,sunny,Sat,0,6,75.65301183710655,standard,14
2294,21:39,274.0,48.26,2,sunny,Fri,0,12,163.84099130220088,intermediate,12
580,08:32,497.3,106.92,4,snow,Wed,0,3,84.1031133019664,standard,19
1470,23:51,347.97,56.57,0,sunny,Fri,0,6,139.86693931415257,standard,0
4070,22:52,171.06,91.16,8,sunny,Mon,0,13,33.44638896128494,standard,15
3343,08:39,263.64,46.05,5,rain,Mon,0,3,155.40540610917276,standard,17
4583,21:02,352.82,61.17,1,sunny,Tue,0,9,168.06893074575953,standard,10
3672,20:04,684.91,92.6,6,sunny,Sat,1,12,32.76695211924141,standard,23
559,04:30,711.28,48.72,5,sunny,Sat,0,6,198.6400009112895,premium,19
2849,05:26,737.82,102.6,0,rain,Thu,1,10,75.43981317693839,standard,13
512,04:26,56.82,50.09,8,sunny,Wed,0,12,101.05842586639864,standard,15
1081,01:13,769.27,118.36,1,sunny,Sat,0,9,126.69151363997938,intermediate,10
1664,15:49,626.07,113.71,5,sunny,Mon,0,3,53.444430777161955,intermediate,0
1012,17:14,490.08,83.51,2,sunny,Thu,0,8,22.633612310940215,standard,11
1931,22:52,502.26,89.27,1,fog,Tue,0,8,50.530735006108124,standard,11
1150,12:11,715.12,110.35,6,rain,Wed,0,6,162.34062838475876,standard,17
2838,18:09,516.52,72.66,5,rain,Sun,0,9,106.83674558415429,intermediate,16
116,11:13,749.89,112.0,8,rain,Sat,0,13,39.85811768440488,intermediate,25
740,16:29,169.81,48.94,2,rain,Thu,0,12,187.30831017615523,standard,18
4806,16:02,743.56,84.86,8,sunny,Fri,0,4,70.49145345059098,intermediate,18
3675,16:17,223.21,50.54,5,sunny,Fri,0,5,68.87051215343853,standard,8
830,01:20,748.62,111.14,9,sunny,Sat,0,11,68.89102383404037,premium,17
119,15:48,399.78,101.36,4,sunny,Wed,0,14,51.48402030499471,intermediate,19
4853,17:31,732.67,76.75,0,rain,Tue,0,6,194.80484815199492,standard,15
4738,15:47,582.42,41.28,7,sunny,Tue,0,3,169.57151550809525,premium,10
635,06:55,238.39,116.02,1,sunny,Fri,1,9,35.983874325799235,premium,7
4465,07:25,57.47,108.28,1,sunny,Tue,0,8,169.43903893109493,premium,0
4364,17:35,195.61,92.44,2,sunny,Tue,0,8,46.351852775503104,standard,1
4142,05:10,343.75,79.46,0,rain,Fri,0,8,75.31093020201891,intermediate,1
991,05:28,259.76,110.87,5,rain,Fri,0,11,164.6569818726598,premium,19
876,14:46,52.74,111.66,8,sunny,Thu,0,10,39.65001425805021,premium,12
4,07:50,247.02,85.32,8,rain,Tue,0,11,128.96390926654934,premium,14
3051,01:58,367.15,67.79,2,sunny,Fri,0,9,136.10084079319145,premium,9
3124,07:43,358.29,90.91,8,sunny,Wed,0,6,111.51822577164933,standard,19
2660,11:00,656.12,107.96,8,sunny,Fri,0,3,101.3696736636652,standard,13
2491,06:31,584.45,99.81,2,snow,Thu,0,14,164.2512537785079,intermediate,29
3854,19:23,116.7,88.56,2,snow,Sat,0,12,112.77073485078446,intermediate,17
1715,12:06,735.96,58.64,2,sunny,Sun,0,5,77.44780278144697,intermediate,9
1148,10:39,231.32,68.98,3,sunny,Wed,0,11,156.5760671183265,standard,12
3261,23:36,591.13,95.15,5,sunny,Tue,0,10,98.53147006585789,standard,13
574,16:33,254.24,103.76,4,snow,Fri,0,5,59.86140518303101,standard,21
