FightID,weapon_jedai,armour_jedai,weapon_calmtrooper,armour_calmtrooper,injuries,number_of_fights,force_level,accuracy_calmtrooper,fight_planet,weather_conditions,surprise_attack,moral_jedai,moral_calmtrooper,winner
8586,Ancient Jedai Blade,64.2%,Heavy Blaster,64.2%,Both,1.5,58.1,54.9,Tavooine,Snow,FALSE,71.8,57.8,1
3159,Double Lightsaber,89.2%,Experimental Weapon,42.2%,Calmtrooper,236.3,81.2,45.4,Hroth,Snow,TRUE,79.6,41.4,1
6120,Ancient Jedai Blade,64.7%,Heavy Blaster,61.3%,Both,120.4,56.1,55.4,Mustran,Sandstorm,TRUE,58.7,50.3,1
73,Single Lightsaber,41.2%,Standard Blaster,83.8%,Jedai,102.4,23.8,65.9,Eldor,Clear,FALSE,31.8,83.2,0
7290,Ancient Jedai Blade,57.1%,Heavy Blaster,61.0%,Calmtrooper,113.2,59.8,66.3,Kamira,Snow,TRUE,69.9,51.3,1
1733,Single Lightsaber,48.1%,Standard Blaster,80.5%,Both,61.9,33.3,36.0,Hroth,Clear,FALSE,40.0,65.8,0
7261,Ancient Jedai Blade,69.4%,Heavy Blaster,66.5%,Jedai,220.8,51.9,93.4,Eldor,Sandstorm,FALSE,63.2,56.6,0
8925,Ancient Jedai Blade,63.0%,Heavy Blaster,64.0%,Both,188.3,66.5,53.8,Mustran,Snow,TRUE,42.4,73.8,0
1663,Single Lightsaber,48.9%,Standard Blaster,79.2%,Both,25.0,27.9,32.7,Corsavant,Storm,TRUE,41.7,52.8,0
8028,Ancient Jedai Blade,59.9%,Heavy Blaster,58.8%,Calmtrooper,185.1,59.0,53.8,Tavooine,Storm,FALSE,55.7,90.1,0
1288,Single Lightsaber,50.5%,Standard Blaster,74.4%,Both,98.0,33.3,72.0,Mustran,Clear,TRUE,42.3,67.0,0
5854,Double Lightsaber,88.1%,Experimental Weapon,41.8%,Both,7.9,82.9,94.6,Hroth,Sandstorm,FALSE,65.7,37.7,1
843,Single Lightsaber,42.4%,Standard Blaster,84.6%,Both,31.6,32.3,66.8,Tavooine,Clear,FALSE,34.6,65.0,0
3164,Double Lightsaber,75.5%,Experimental Weapon,39.0%,Both,29.8,86.1,72.9,Hroth,Clear,TRUE,83.1,45.3,1
7725,Ancient Jedai Blade,59.8%,Heavy Blaster,61.4%,Calmtrooper,120.9,51.1,85.7,Kamira,Storm,FALSE,61.6,50.6,0
1277,Single Lightsaber,53.0%,Standard Blaster,85.6%,Jedai,144.3,28.4,69.2,Tavooine,Snow,TRUE,28.4,59.0,0
8579,Ancient Jedai Blade,69.8%,Heavy Blaster,62.1%,Calmtrooper,233.1,63.2,88.2,Nabira,Sandstorm,FALSE,47.1,55.4,0
322,Single Lightsaber,51.9%,Standard Blaster,73.0%,Jedai,23.3,42.1,56.7,Hroth,Clear,TRUE,53.0,64.4,0
5368,Double Lightsaber,92.0%,Experimental Weapon,37.6%,Both,18.0,82.8,79.3,Nabira,Storm,TRUE,70.5,24.2,1
1354,Single Lightsaber,52.6%,Standard Blaster,77.7%,Jedai,212.2,39.6,40.6,Kamira,Snow,FALSE,40.5,90.0,0
4975,Double Lightsaber,82.5%,Experimental Weapon,42.8%,Calmtrooper,13.9,67.9,80.8,Nabira,Sandstorm,FALSE,90.8,34.0,1
5119,Double Lightsaber,86.1%,Experimental Weapon,40.9%,Calmtrooper,143.9,80.3,32.2,Hroth,Snow,TRUE,88.1,35.2,1
8276,Ancient Jedai Blade,65.2%,Heavy Blaster,60.3%,Jedai,133.3,56.0,58.4,Corsavant,Clear,TRUE,65.0,48.8,1
7994,Ancient Jedai Blade,57.4%,Heavy Blaster,65.3%,Jedai,52.2,59.6,44.9,Corsavant,Snow,TRUE,57.5,64.5,0
8171,Ancient Jedai Blade,77.0%,Heavy Blaster,66.4%,Both,74.3,55.9,70.3,Tavooine,Clear,TRUE,60.6,54.2,0
8435,Ancient Jedai Blade,69.3%,Heavy Blaster,58.8%,Jedai,180.9,56.9,51.4,Nabira,Snow,FALSE,81.6,59.6,1
8815,Ancient Jedai Blade,64.4%,Heavy Blaster,57.9%,Both,112.6,59.1,60.7,Tavooine,Storm,FALSE,73.2,57.9,1
8503,Ancient Jedai Blade,62.0%,Heavy Blaster,56.7%,Jedai,87.4,51.2,67.4,Hroth,Clear,TRUE,70.2,55.6,0
6984,Ancient Jedai Blade,67.1%,Heavy Blaster,62.6%,Calmtrooper,3.1,69.1,31.3,Mustran,Snow,TRUE,76.8,74.7,1
3631,Double Lightsaber,85.2%,Experimental Weapon,30.0%,Both,77.4,90.3,84.4,Kamira,Storm,FALSE,75.5,41.2,1
6227,Ancient Jedai Blade,64.3%,Heavy Blaster,65.6%,Calmtrooper,63.9,50.0,45.8,Hroth,Clear,TRUE,60.6,78.8,0
8137,Ancient Jedai Blade,61.2%,Heavy Blaster,64.7%,Both,210.2,48.6,55.8,Nabira,Sandstorm,FALSE,53.4,83.1,0
3772,Double Lightsaber,80.6%,Experimental Weapon,44.5%,Calmtrooper,50.4,79.1,57.2,Hroth,Storm,TRUE,72.3,42.0,1
8189,Ancient Jedai Blade,63.1%,Heavy Blaster,65.2%,Both,79.0,51.2,81.5,Corsavant,Sandstorm,TRUE,67.3,66.1,0
7016,Ancient Jedai Blade,66.1%,Heavy Blaster,61.4%,Both,218.7,59.8,49.1,Mustran,Snow,TRUE,66.6,69.2,1
869,Single Lightsaber,49.2%,Standard Blaster,86.8%,Both,111.5,31.2,66.7,Eldor,Storm,FALSE,51.6,76.3,0
3726,Double Lightsaber,86.5%,Experimental Weapon,52.1%,Calmtrooper,128.6,73.2,83.1,Tavooine,Storm,FALSE,86.9,35.9,1
2426,Single Lightsaber,52.6%,Standard Blaster,76.4%,Jedai,27.4,31.8,34.9,Eldor,Snow,FALSE,48.2,87.4,0
6534,Ancient Jedai Blade,64.5%,Heavy Blaster,60.0%,Both,220.4,64.1,86.1,Hroth,Snow,TRUE,71.7,61.5,0
6174,Ancient Jedai Blade,63.2%,Heavy Blaster,66.8%,Jedai,197.1,63.0,77.6,Mustran,Storm,TRUE,62.5,75.1,0
887,Single Lightsaber,55.8%,Standard Blaster,88.7%,Jedai,101.3,25.6,43.7,Hroth,Sandstorm,TRUE,48.3,66.7,0
8288,Ancient Jedai Blade,69.9%,Heavy Blaster,64.6%,Calmtrooper,226.3,54.2,34.5,Mustran,Storm,FALSE,69.5,56.4,1
2048,Single Lightsaber,45.3%,Standard Blaster,80.4%,Both,166.9,22.0,37.3,Tavooine,Snow,TRUE,33.3,69.5,0
1826,Single Lightsaber,53.0%,Standard Blaster,79.0%,Jedai,49.3,37.1,69.4,Mustran,Clear,FALSE,29.3,77.6,0
8780,Ancient Jedai Blade,58.5%,Heavy Blaster,69.2%,Jedai,74.5,55.3,51.8,Mustran,Sandstorm,TRUE,52.0,61.9,0
6895,Ancient Jedai Blade,63.5%,Heavy Blaster,68.5%,Calmtrooper,62.6,42.0,83.7,Tavooine,Sandstorm,FALSE,62.7,40.2,0
2956,Single Lightsaber,50.8%,Standard Blaster,77.0%,Jedai,205.1,26.3,56.8,Kamira,Snow,FALSE,24.0,73.8,0
7742,Ancient Jedai Blade,65.1%,Heavy Blaster,66.0%,Both,128.5,54.3,33.8,Tavooine,Clear,TRUE,41.8,47.4,1
2539,Single Lightsaber,58.4%,Standard Blaster,78.0%,Both,68.7,32.2,49.6,Hroth,Storm,TRUE,55.4,62.5,0
6314,Ancient Jedai Blade,70.0%,Heavy Blaster,66.0%,Calmtrooper,157.4,59.6,87.8,Hroth,Clear,TRUE,65.1,64.7,0
3501,Double Lightsaber,78.9%,Experimental Weapon,60.5%,Calmtrooper,117.9,79.4,52.3,Nabira,Snow,TRUE,78.3,17.4,1
3724,Double Lightsaber,76.5%,Experimental Weapon,38.0%,Both,26.0,81.0,60.4,Hroth,Clear,FALSE,75.8,35.1,1
2613,Single Lightsaber,56.2%,Standard Blaster,75.9%,Both,161.8,32.6,46.7,Nabira,Sandstorm,TRUE,42.6,70.4,0
8327,Ancient Jedai Blade,61.6%,Heavy Blaster,68.6%,Jedai,177.1,60.3,57.3,Nabira,Sandstorm,TRUE,42.4,63.4,0
6757,Ancient Jedai Blade,60.8%,Heavy Blaster,59.1%,Calmtrooper,159.5,58.6,84.6,Mustran,Snow,FALSE,59.3,51.5,0
2299,Single Lightsaber,50.3%,Standard Blaster,74.3%,Jedai,107.5,29.8,68.9,Kamira,Storm,FALSE,39.8,55.1,0
2295,Single Lightsaber,47.4%,Standard Blaster,81.7%,Jedai,238.8,26.8,84.7,Hroth,Storm,TRUE,48.7,77.8,0
1546,Single Lightsaber,50.1%,Standard Blaster,82.7%,Jedai,161.1,31.2,40.4,Eldor,Storm,FALSE,43.5,78.1,0
4343,Double Lightsaber,89.5%,Experimental Weapon,38.9%,Calmtrooper,210.1,82.2,58.4,Corsavant,Sandstorm,TRUE,84.6,34.9,1
703,Single Lightsaber,43.3%,Standard Blaster,72.4%,Jedai,215.6,28.8,48.4,Hroth,Storm,TRUE,36.3,70.1,0
6734,Ancient Jedai Blade,71.4%,Heavy Blaster,70.8%,Calmtrooper,54.7,57.1,38.0,Kamira,Storm,TRUE,64.2,42.1,1
5200,Double Lightsaber,88.0%,Experimental Weapon,34.6%,Both,80.3,79.2,78.6,Kamira,Snow,FALSE,80.5,28.0,1
8945,Ancient Jedai Blade,61.6%,Heavy Blaster,70.9%,Jedai,37.1,61.0,80.7,Eldor,Snow,FALSE,48.9,62.8,0
5120,Double Lightsaber,84.5%,Experimental Weapon,37.6%,Calmtrooper,187.4,77.9,47.8,Corsavant,Storm,FALSE,73.1,33.0,1
2805,Single Lightsaber,54.1%,Standard Blaster,83.4%,Both,206.2,27.0,46.6,Mustran,Sandstorm,TRUE,31.6,59.7,0
1199,Single Lightsaber,46.3%,Standard Blaster,83.3%,Both,232.7,26.0,90.6,Nabira,Storm,FALSE,42.3,57.2,0
7420,Ancient Jedai Blade,60.5%,Heavy Blaster,64.4%,Both,140.1,52.9,93.5,Kamira,Snow,FALSE,60.8,66.6,0
3392,Double Lightsaber,87.2%,Experimental Weapon,38.5%,Calmtrooper,7.4,69.3,58.2,Corsavant,Snow,TRUE,82.7,19.8,1
6307,Ancient Jedai Blade,62.1%,Heavy Blaster,71.4%,Calmtrooper,132.0,49.0,50.3,Eldor,Storm,TRUE,51.5,84.2,0
794,Single Lightsaber,46.0%,Standard Blaster,78.9%,Jedai,178.5,26.5,77.8,Tavooine,Clear,FALSE,31.2,75.3,0
6731,Ancient Jedai Blade,69.2%,Heavy Blaster,61.7%,Both,73.4,64.0,68.3,Tavooine,Sandstorm,FALSE,49.1,48.2,1
923,Single Lightsaber,44.5%,Standard Blaster,78.9%,Both,125.7,32.1,60.1,Eldor,Snow,FALSE,34.3,78.8,0
1754,Single Lightsaber,48.3%,Standard Blaster,85.4%,Jedai,91.3,30.8,33.9,Eldor,Snow,TRUE,38.3,75.4,0
5220,Double Lightsaber,88.4%,Experimental Weapon,38.7%,Both,20.8,83.5,60.7,Kamira,Storm,TRUE,78.9,45.0,1
1286,Single Lightsaber,42.3%,Standard Blaster,73.9%,Both,29.3,36.4,31.0,Tavooine,Clear,FALSE,38.3,60.5,0
7776,Ancient Jedai Blade,69.7%,Heavy Blaster,61.0%,Both,213.7,48.4,56.8,Eldor,Clear,FALSE,44.3,59.9,0
7075,Ancient Jedai Blade,56.7%,Heavy Blaster,64.2%,Both,142.9,61.5,81.2,Eldor,Storm,TRUE,63.4,72.3,0
351,Single Lightsaber,45.1%,Standard Blaster,82.6%,Jedai,85.5,36.3,86.8,Mustran,Snow,TRUE,44.3,45.1,0
8405,Ancient Jedai Blade,68.4%,Heavy Blaster,74.6%,Both,201.2,55.4,92.9,Kamira,Snow,FALSE,75.8,50.8,0
137,Single Lightsaber,52.6%,Standard Blaster,67.4%,Jedai,36.6,42.3,53.9,Nabira,Storm,FALSE,37.0,63.5,0
7482,Ancient Jedai Blade,68.2%,Heavy Blaster,67.9%,Calmtrooper,78.2,60.3,68.1,Kamira,Snow,FALSE,52.2,48.4,1
8445,Ancient Jedai Blade,67.1%,Heavy Blaster,68.9%,Calmtrooper,8.8,63.0,40.6,Tavooine,Sandstorm,FALSE,63.3,53.2,1
4349,Double Lightsaber,74.2%,Experimental Weapon,37.1%,Both,23.7,84.1,42.8,Mustran,Sandstorm,TRUE,83.4,29.0,1
3115,Double Lightsaber,83.5%,Experimental Weapon,44.8%,Calmtrooper,65.7,74.3,87.2,Kamira,Storm,FALSE,85.7,18.3,1
3819,Double Lightsaber,84.9%,Experimental Weapon,41.2%,Calmtrooper,86.1,79.6,55.2,Kamira,Sandstorm,TRUE,90.7,32.2,1
5621,Double Lightsaber,79.9%,Experimental Weapon,45.2%,Calmtrooper,224.0,90.1,79.4,Eldor,Sandstorm,FALSE,77.4,33.7,1
8494,Ancient Jedai Blade,63.4%,Heavy Blaster,69.1%,Calmtrooper,149.1,54.6,82.6,Corsavant,Clear,FALSE,69.8,69.9,0
3760,Double Lightsaber,89.0%,Experimental Weapon,38.3%,Both,21.1,87.8,71.0,Mustran,Snow,FALSE,75.1,26.3,1
590,Single Lightsaber,48.3%,Standard Blaster,79.3%,Both,203.1,21.0,85.5,Kamira,Snow,FALSE,42.7,71.3,0
5354,Double Lightsaber,91.6%,Experimental Weapon,47.3%,Both,169.0,77.7,62.9,Hroth,Snow,FALSE,85.9,25.4,1
4634,Double Lightsaber,89.6%,Experimental Weapon,44.5%,Both,29.4,83.5,30.6,Nabira,Clear,TRUE,63.8,43.4,1
5858,Double Lightsaber,91.4%,Experimental Weapon,35.3%,Calmtrooper,44.4,78.5,53.4,Kamira,Storm,FALSE,100.0,44.2,1
3302,Double Lightsaber,83.0%,Experimental Weapon,35.0%,Calmtrooper,183.7,76.3,74.2,Hroth,Storm,TRUE,88.1,31.9,1
1205,Single Lightsaber,53.2%,Standard Blaster,77.5%,Jedai,46.7,36.8,56.4,Corsavant,Snow,TRUE,25.7,59.3,0
2859,Single Lightsaber,44.7%,Standard Blaster,80.7%,Jedai,173.7,26.2,54.4,Hroth,Storm,TRUE,35.8,47.5,0
8489,Ancient Jedai Blade,71.4%,Heavy Blaster,68.9%,Calmtrooper,121.8,52.1,91.6,Mustran,Storm,TRUE,49.7,63.4,0
4903,Double Lightsaber,83.4%,Experimental Weapon,36.8%,Both,62.3,72.9,79.8,Corsavant,Sandstorm,FALSE,90.6,32.5,1
2926,Single Lightsaber,53.4%,Standard Blaster,72.7%,Jedai,74.2,29.4,74.6,Tavooine,Snow,FALSE,40.2,66.1,0
4915,Double Lightsaber,87.2%,Experimental Weapon,34.8%,Calmtrooper,10.4,72.8,51.6,Nabira,Snow,FALSE,92.4,25.4,1
7529,Ancient Jedai Blade,63.4%,Heavy Blaster,67.2%,Jedai,22.0,53.5,33.1,Tavooine,Snow,FALSE,44.9,51.3,1
6275,Ancient Jedai Blade,70.7%,Heavy Blaster,63.5%,Both,164.0,57.8,31.0,Corsavant,Snow,TRUE,75.1,67.0,1
4604,Double Lightsaber,82.9%,Experimental Weapon,47.8%,Both,73.9,87.0,46.0,Eldor,Clear,FALSE,79.5,28.5,1
3183,Double Lightsaber,90.6%,Experimental Weapon,43.2%,Calmtrooper,43.0,84.5,51.8,Nabira,Storm,FALSE,83.6,45.8,1
3795,Double Lightsaber,85.1%,Experimental Weapon,41.8%,Calmtrooper,185.6,77.7,33.1,Mustran,Sandstorm,TRUE,100.0,39.3,1
2423,Single Lightsaber,52.9%,Standard Blaster,88.1%,Both,188.0,26.9,58.5,Eldor,Sandstorm,FALSE,47.3,62.0,0
987,Single Lightsaber,48.4%,Standard Blaster,89.0%,Jedai,72.3,23.5,85.2,Hroth,Clear,FALSE,27.5,61.7,0
6179,Ancient Jedai Blade,58.0%,Heavy Blaster,62.1%,Both,37.0,48.0,94.8,Corsavant,Snow,TRUE,53.4,48.9,0
2855,Single Lightsaber,41.8%,Standard Blaster,79.3%,Both,209.5,30.3,75.5,Tavooine,Storm,FALSE,54.2,71.8,0
1069,Single Lightsaber,48.7%,Standard Blaster,88.8%,Jedai,141.7,35.2,42.8,Eldor,Sandstorm,TRUE,20.1,63.3,0
5196,Double Lightsaber,95.2%,Experimental Weapon,47.2%,Both,243.8,77.2,37.9,Corsavant,Clear,FALSE,89.1,26.7,1
6076,Ancient Jedai Blade,58.4%,Heavy Blaster,61.4%,Jedai,205.0,55.9,31.7,Tavooine,Storm,TRUE,50.6,39.8,1
3156,Double Lightsaber,88.6%,Experimental Weapon,48.2%,Calmtrooper,52.6,78.4,93.6,Hroth,Clear,TRUE,70.3,29.5,1
1902,Single Lightsaber,58.6%,Standard Blaster,86.2%,Jedai,135.8,38.0,63.3,Hroth,Clear,TRUE,31.2,70.7,0
3698,Double Lightsaber,85.9%,Experimental Weapon,35.0%,Both,156.0,83.5,81.3,Eldor,Clear,FALSE,65.5,18.2,1
3703,Double Lightsaber,79.7%,Experimental Weapon,33.5%,Both,136.4,82.1,53.0,Mustran,Sandstorm,FALSE,94.4,55.0,1
1567,Single Lightsaber,48.3%,Standard Blaster,79.8%,Jedai,141.6,34.3,78.8,Nabira,Sandstorm,FALSE,59.6,60.3,0
8378,Ancient Jedai Blade,63.4%,Heavy Blaster,63.4%,Both,100.2,56.1,62.3,Corsavant,Storm,FALSE,52.7,73.6,0
3998,Double Lightsaber,85.7%,Experimental Weapon,38.7%,Calmtrooper,248.7,70.0,71.2,Hroth,Sandstorm,FALSE,89.7,28.5,1
3917,Double Lightsaber,89.8%,Experimental Weapon,39.3%,Calmtrooper,13.7,78.6,75.3,Mustran,Snow,TRUE,59.0,20.2,1
7919,Ancient Jedai Blade,68.7%,Heavy Blaster,65.0%,Both,91.6,53.2,68.8,Corsavant,Clear,TRUE,68.1,48.2,1
2071,Single Lightsaber,47.8%,Standard Blaster,77.9%,Both,150.8,39.4,43.6,Kamira,Sandstorm,FALSE,31.1,69.2,0
7445,Ancient Jedai Blade,67.6%,Heavy Blaster,66.7%,Jedai,100.3,60.2,45.2,Nabira,Snow,TRUE,63.9,59.4,1
698,Single Lightsaber,45.4%,Standard Blaster,84.1%,Jedai,104.8,30.1,92.8,Kamira,Sandstorm,FALSE,41.6,56.4,0
8915,Ancient Jedai Blade,58.9%,Heavy Blaster,77.0%,Calmtrooper,241.5,60.0,79.8,Hroth,Clear,FALSE,52.4,63.6,0
3173,Double Lightsaber,85.2%,Experimental Weapon,37.8%,Both,231.6,85.6,76.9,Mustran,Snow,FALSE,83.3,41.0,1
4730,Double Lightsaber,82.2%,Experimental Weapon,45.2%,Both,171.4,81.5,60.5,Corsavant,Clear,FALSE,77.7,38.9,1
8121,Ancient Jedai Blade,60.9%,Heavy Blaster,77.5%,Both,47.9,63.2,65.3,Tavooine,Sandstorm,FALSE,76.5,62.3,0
3213,Double Lightsaber,84.0%,Experimental Weapon,42.2%,Both,222.1,81.4,36.7,Nabira,Sandstorm,FALSE,74.8,47.0,1
3862,Double Lightsaber,85.2%,Experimental Weapon,42.1%,Both,194.7,76.0,67.4,Mustran,Clear,FALSE,77.1,12.9,1
3909,Double Lightsaber,80.8%,Experimental Weapon,32.3%,Calmtrooper,233.6,77.2,76.9,Mustran,Clear,FALSE,77.8,26.2,1
4690,Double Lightsaber,88.0%,Experimental Weapon,43.5%,Both,186.6,63.8,45.5,Eldor,Snow,TRUE,87.2,64.8,1
195,Single Lightsaber,41.7%,Standard Blaster,85.2%,Jedai,93.6,34.0,40.8,Nabira,Snow,FALSE,22.5,83.0,0
4551,Double Lightsaber,84.1%,Experimental Weapon,46.0%,Both,145.8,77.4,92.6,Eldor,Snow,FALSE,65.1,27.0,1
6434,Ancient Jedai Blade,72.8%,Heavy Blaster,68.5%,Jedai,66.1,62.5,68.6,Hroth,Snow,TRUE,58.2,83.6,0
2619,Single Lightsaber,52.4%,Standard Blaster,79.6%,Jedai,114.6,30.7,52.7,Tavooine,Sandstorm,FALSE,35.1,59.6,0
1544,Single Lightsaber,50.8%,Standard Blaster,75.8%,Jedai,77.0,32.1,88.5,Corsavant,Snow,TRUE,58.9,60.7,0
866,Single Lightsaber,53.8%,Standard Blaster,78.1%,Jedai,99.2,27.8,49.7,Tavooine,Storm,FALSE,52.7,70.0,0
7367,Ancient Jedai Blade,64.4%,Heavy Blaster,69.6%,Both,215.0,47.9,91.1,Eldor,Sandstorm,FALSE,64.0,58.5,0
8138,Ancient Jedai Blade,62.7%,Heavy Blaster,61.3%,Calmtrooper,184.5,48.0,71.0,Kamira,Clear,FALSE,59.1,44.9,0
7204,Ancient Jedai Blade,62.3%,Heavy Blaster,70.3%,Calmtrooper,149.4,44.6,35.4,Nabira,Sandstorm,FALSE,60.4,52.1,1
3341,Double Lightsaber,85.8%,Experimental Weapon,38.5%,Calmtrooper,162.7,77.4,91.4,Tavooine,Clear,FALSE,72.8,34.5,1
6858,Ancient Jedai Blade,72.2%,Heavy Blaster,59.3%,Both,220.8,58.4,53.4,Kamira,Clear,TRUE,80.0,69.7,1
3348,Double Lightsaber,83.6%,Experimental Weapon,50.0%,Calmtrooper,244.1,76.1,80.9,Tavooine,Storm,TRUE,71.7,37.8,1
7179,Ancient Jedai Blade,68.5%,Heavy Blaster,69.8%,Both,186.8,53.4,54.3,Corsavant,Clear,TRUE,56.2,56.0,0
4762,Double Lightsaber,89.2%,Experimental Weapon,35.0%,Calmtrooper,175.5,88.1,81.5,Nabira,Snow,FALSE,56.4,23.9,1
1168,Single Lightsaber,48.3%,Standard Blaster,71.4%,Jedai,88.0,23.6,36.1,Kamira,Snow,TRUE,36.9,60.9,0
4169,Double Lightsaber,85.0%,Experimental Weapon,41.0%,Calmtrooper,154.2,72.7,61.8,Corsavant,Snow,TRUE,80.1,42.2,1
5956,Double Lightsaber,82.8%,Experimental Weapon,38.9%,Calmtrooper,75.5,84.6,89.5,Eldor,Snow,FALSE,96.7,30.7,1
4165,Double Lightsaber,87.0%,Experimental Weapon,32.3%,Calmtrooper,56.3,78.9,48.2,Kamira,Sandstorm,FALSE,90.3,16.3,1
5679,Double Lightsaber,77.0%,Experimental Weapon,42.5%,Calmtrooper,131.7,82.2,92.4,Eldor,Snow,TRUE,75.3,18.5,1
7153,Ancient Jedai Blade,67.7%,Heavy Blaster,60.8%,Both,97.5,50.0,79.4,Kamira,Snow,TRUE,65.3,60.9,0
1899,Single Lightsaber,57.6%,Standard Blaster,73.2%,Both,172.0,31.4,81.6,Nabira,Storm,FALSE,55.3,61.1,0
7065,Ancient Jedai Blade,62.7%,Heavy Blaster,67.4%,Jedai,18.4,59.8,34.9,Kamira,Snow,FALSE,62.5,47.0,1
40,Single Lightsaber,49.8%,Standard Blaster,76.8%,Both,150.7,23.4,47.6,Nabira,Storm,TRUE,32.3,65.1,0
6931,Ancient Jedai Blade,66.7%,Heavy Blaster,73.7%,Both,135.2,55.6,62.5,Nabira,Sandstorm,TRUE,72.7,73.1,0
1652,Single Lightsaber,46.7%,Standard Blaster,72.9%,Both,131.4,27.5,45.2,Tavooine,Clear,FALSE,48.3,79.1,0
7218,Ancient Jedai Blade,68.5%,Heavy Blaster,65.3%,Jedai,137.2,61.9,35.8,Eldor,Snow,TRUE,68.8,73.0,1
2216,Single Lightsaber,49.1%,Standard Blaster,74.9%,Both,31.6,31.1,80.6,Eldor,Clear,FALSE,36.2,69.8,0
5340,Double Lightsaber,87.5%,Experimental Weapon,30.0%,Calmtrooper,237.8,73.3,62.0,Kamira,Clear,FALSE,91.4,16.1,1
5828,Double Lightsaber,73.8%,Experimental Weapon,45.3%,Calmtrooper,74.7,85.5,71.2,Mustran,Clear,FALSE,59.8,35.8,1
5652,Double Lightsaber,74.5%,Experimental Weapon,38.1%,Calmtrooper,112.8,95.1,82.1,Corsavant,Clear,FALSE,96.0,32.9,1
782,Single Lightsaber,56.8%,Standard Blaster,76.1%,Jedai,63.1,27.9,40.2,Tavooine,Clear,FALSE,35.2,59.4,0
8015,Ancient Jedai Blade,55.6%,Heavy Blaster,61.4%,Jedai,205.6,52.2,53.7,Corsavant,Sandstorm,TRUE,41.8,54.9,0
5410,Double Lightsaber,82.6%,Experimental Weapon,43.1%,Both,43.0,81.7,83.8,Eldor,Sandstorm,TRUE,77.0,16.3,1
8477,Ancient Jedai Blade,66.6%,Heavy Blaster,67.4%,Both,153.0,58.5,82.5,Kamira,Sandstorm,TRUE,55.1,57.8,0
7940,Ancient Jedai Blade,70.1%,Heavy Blaster,66.5%,Jedai,178.9,52.7,79.9,Corsavant,Sandstorm,FALSE,51.6,57.1,0
2750,Single Lightsaber,54.4%,Standard Blaster,75.2%,Jedai,80.9,37.2,72.5,Eldor,Storm,FALSE,46.0,68.7,0
4792,Double Lightsaber,80.2%,Experimental Weapon,40.4%,Calmtrooper,247.4,90.5,68.1,Eldor,Storm,TRUE,91.8,38.4,1
885,Single Lightsaber,42.8%,Standard Blaster,76.7%,Jedai,139.2,30.0,76.1,Mustran,Snow,TRUE,33.3,84.4,0
366,Single Lightsaber,48.4%,Standard Blaster,81.0%,Jedai,15.2,28.4,32.0,Kamira,Sandstorm,TRUE,38.0,63.2,0
2950,Single Lightsaber,48.2%,Standard Blaster,70.1%,Jedai,123.1,35.4,64.6,Kamira,Snow,TRUE,36.5,68.9,0
6732,Ancient Jedai Blade,62.5%,Heavy Blaster,65.1%,Jedai,74.1,59.5,33.6,Corsavant,Storm,FALSE,60.8,58.3,1
6719,Ancient Jedai Blade,70.8%,Heavy Blaster,61.7%,Calmtrooper,178.1,51.6,43.3,Hroth,Snow,TRUE,49.9,63.0,0
8741,Ancient Jedai Blade,65.2%,Heavy Blaster,57.9%,Calmtrooper,63.3,54.9,56.4,Mustran,Storm,FALSE,46.4,46.1,1
4323,Double Lightsaber,90.9%,Experimental Weapon,37.1%,Calmtrooper,154.9,68.2,43.4,Hroth,Snow,TRUE,66.7,51.6,1
7483,Ancient Jedai Blade,59.9%,Heavy Blaster,75.3%,Jedai,207.9,62.2,40.1,Mustran,Sandstorm,TRUE,64.3,70.9,0
4101,Double Lightsaber,76.1%,Experimental Weapon,39.4%,Both,55.8,72.0,36.3,Eldor,Sandstorm,FALSE,95.0,31.0,1
5154,Double Lightsaber,80.0%,Experimental Weapon,36.8%,Calmtrooper,239.6,87.0,40.1,Kamira,Storm,TRUE,80.8,40.8,1
4368,Double Lightsaber,88.6%,Experimental Weapon,43.0%,Calmtrooper,111.1,79.3,47.8,Hroth,Clear,FALSE,99.7,24.9,1
1306,Single Lightsaber,58.3%,Standard Blaster,72.4%,Jedai,241.2,19.7,67.2,Eldor,Storm,FALSE,43.1,72.2,0
8165,Ancient Jedai Blade,74.6%,Heavy Blaster,74.1%,Both,196.8,58.5,58.0,Corsavant,Snow,TRUE,63.4,67.5,0
6157,Ancient Jedai Blade,65.4%,Heavy Blaster,66.4%,Both,76.3,53.9,56.9,Tavooine,Clear,FALSE,82.0,63.5,1
4342,Double Lightsaber,90.7%,Experimental Weapon,39.2%,Calmtrooper,13.5,81.0,53.3,Tavooine,Sandstorm,TRUE,75.9,38.6,1
8577,Ancient Jedai Blade,65.8%,Heavy Blaster,58.0%,Calmtrooper,236.9,62.0,45.9,Eldor,Sandstorm,TRUE,57.9,60.7,1
8438,Ancient Jedai Blade,65.4%,Heavy Blaster,65.8%,Jedai,51.1,63.3,72.1,Mustran,Storm,TRUE,55.9,60.2,0
5896,Double Lightsaber,93.6%,Experimental Weapon,38.4%,Both,73.1,78.2,75.5,Nabira,Clear,TRUE,80.4,29.7,1
2520,Single Lightsaber,54.9%,Standard Blaster,78.3%,Jedai,133.8,40.7,53.4,Eldor,Sandstorm,TRUE,49.0,76.4,0
6116,Ancient Jedai Blade,56.8%,Heavy Blaster,73.2%,Calmtrooper,34.1,51.6,53.0,Tavooine,Storm,TRUE,65.0,57.6,0
